evento_id,session_id,cliente_id,evento,pagina,dispositivo,data_evento
398,session_4285,,purchase,/home,mobile,2024-02-12 10:00:00
399,session_8542,1,add_to_cart,/carrinho,mobile,2024-10-09 14:00:00
400,session_4691,260,begin_checkout,/categoria,mobile,2024-03-14 06:00:00
401,session_8118,109,add_to_cart,/categoria,desktop,2024-02-10 09:00:00
402,session_6519,202,page_view,/checkout,desktop,2024-12-16 23:00:00
403,session_91,,add_to_cart,/checkout,mobile,2024-07-13 09:00:00
404,session_7049,337,begin_checkout,/categoria,mobile,2024-09-22 13:00:00
405,session_7036,,page_view,/categoria,desktop,2024-05-09 17:00:00
406,session_9966,355,purchase,/home,desktop,2024-11-08 15:00:00
407,session_1020,,add_to_cart,/categoria,mobile,2024-04-12 18:00:00
408,session_6615,,page_view,/checkout,desktop,2024-04-08 05:00:00
409,session_4532,,begin_checkout,/categoria,desktop,2024-07-14 21:00:00
410,session_7856,289,page_view,/carrinho,desktop,2024-11-19 21:00:00
411,session_72,,purchase,/categoria,desktop,2024-03-13 17:00:00
412,session_7812,,page_view,/checkout,mobile,2024-07-15 23:00:00
413,session_4011,25,page_view,/produto,desktop,2024-08-02 10:00:00
414,session_8655,,view_item,/checkout,desktop,2024-10-30 12:00:00
415,session_8205,,page_view,/categoria,mobile,2024-06-14 07:00:00
416,session_469,322,add_to_cart,/home,desktop,2024-09-18 19:00:00
417,session_7672,,view_item,/home,desktop,2024-07-26 11:00:00
418,session_2353,72,begin_checkout,/carrinho,mobile,2024-02-28 08:00:00
419,session_632,,page_view,/home,mobile,2024-09-27 18:00:00
420,session_1763,,page_view,/categoria,desktop,2024-06-01 14:00:00
421,session_7513,,add_to_cart,/produto,desktop,2024-10-04 15:00:00
422,session_7938,,page_view,/produto,mobile,2024-08-13 17:00:00
423,session_8401,,add_to_cart,/home,desktop,2024-06-06 05:00:00
424,session_996,356,add_to_cart,/categoria,mobile,2024-12-20 10:00:00
425,session_142,,page_view,/home,mobile,2024-01-19 10:00:00
426,session_9984,465,add_to_cart,/checkout,desktop,2024-07-01 23:00:00
427,session_1549,64,add_to_cart,/carrinho,mobile,2024-04-01 16:00:00
428,session_3765,,add_to_cart,/checkout,desktop,2024-12-03 14:00:00
429,session_9062,,begin_checkout,/produto,desktop,2024-10-19 17:00:00
430,session_4080,86,add_to_cart,/checkout,mobile,2024-09-01 22:00:00
431,session_75,37,page_view,/produto,mobile,2024-12-27 15:00:00
432,session_5288,,add_to_cart,/carrinho,mobile,2024-06-04 03:00:00
433,session_467,,page_view,/carrinho,mobile,2024-10-11 07:00:00
434,session_601,,add_to_cart,/produto,mobile,2024-06-24 13:00:00
435,session_2378,139,page_view,/categoria,mobile,2024-10-01 10:00:00
436,session_9683,,purchase,/home,mobile,2024-12-23 19:00:00
437,session_7494,326,page_view,/carrinho,mobile,2024-07-02 10:00:00
438,session_4438,246,view_item,/carrinho,mobile,2024-06-04 11:00:00
439,session_2525,,add_to_cart,/home,mobile,2025-01-15 01:00:00
440,session_3114,75,page_view,/carrinho,mobile,2024-11-29 01:00:00
441,session_8894,,add_to_cart,/carrinho,mobile,2024-11-19 10:00:00
442,session_3109,,add_to_cart,/categoria,mobile,2024-06-07 19:00:00
443,session_111,213,begin_checkout,/checkout,mobile,2024-08-08 06:00:00
444,session_7056,,purchase,/checkout,mobile,2024-03-11 18:00:00
445,session_9578,,add_to_cart,/home,mobile,2024-12-09 07:00:00
446,session_6562,32,page_view,/produto,mobile,2025-01-01 04:00:00
447,session_5604,29,add_to_cart,/home,desktop,2024-05-16 08:00:00
448,session_3626,,begin_checkout,/carrinho,desktop,2024-03-12 21:00:00
449,session_1427,339,add_to_cart,/checkout,mobile,2024-01-23 12:00:00
450,session_9,108,page_view,/checkout,mobile,2024-12-25 06:00:00
451,session_9753,,purchase,/produto,desktop,2024-12-25 09:00:00
452,session_7184,1,view_item,/checkout,mobile,2025-01-11 16:00:00
453,session_1629,358,purchase,/home,desktop,2024-04-29 18:00:00
454,session_2812,404,page_view,/produto,mobile,2024-03-11 07:00:00
455,session_3298,,view_item,/categoria,mobile,2024-07-10 06:00:00
456,session_7000,,add_to_cart,/home,mobile,2024-08-11 19:00:00
457,session_9792,,page_view,/carrinho,desktop,2024-09-24 06:00:00
458,session_7143,2,page_view,/categoria,mobile,2024-08-16 22:00:00
459,session_9510,,add_to_cart,/checkout,mobile,2024-02-08 17:00:00
460,session_6231,116,page_view,/checkout,mobile,2024-04-10 10:00:00
461,session_2682,135,purchase,/produto,mobile,2024-06-01 09:00:00
462,session_3757,,add_to_cart,/categoria,desktop,2024-01-07 17:00:00
463,session_3946,112,page_view,/carrinho,desktop,2024-06-01 20:00:00
464,session_5325,,page_view,/checkout,mobile,2024-09-06 03:00:00
465,session_1220,,add_to_cart,/home,tablet,2024-11-01 16:00:00
466,session_355,86,begin_checkout,/checkout,desktop,2024-04-01 10:00:00
467,session_6066,153,page_view,/produto,mobile,2024-08-21 12:00:00
468,session_9161,,purchase,/carrinho,mobile,2024-06-29 05:00:00
469,session_8093,129,page_view,/carrinho,desktop,2024-09-20 17:00:00
470,session_2786,55,add_to_cart,/checkout,mobile,2024-12-17 10:00:00
471,session_8927,359,page_view,/categoria,desktop,2024-04-13 17:00:00
472,session_2667,152,view_item,/categoria,mobile,2024-09-07 16:00:00
473,session_8404,140,add_to_cart,/categoria,desktop,2025-01-01 00:00:00
474,session_6483,,view_item,/carrinho,mobile,2024-01-21 22:00:00
475,session_3340,,view_item,/home,mobile,2024-06-19 03:00:00
476,session_2218,,page_view,/carrinho,mobile,2024-10-11 03:00:00
477,session_8678,,add_to_cart,/carrinho,desktop,2024-01-09 06:00:00
478,session_9000,,add_to_cart,/checkout,mobile,2024-10-31 22:00:00
479,session_7135,435,page_view,/checkout,mobile,2025-02-04 22:00:00
480,session_6762,,add_to_cart,/categoria,mobile,2024-12-15 08:00:00
481,session_4347,63,add_to_cart,/carrinho,desktop,2024-10-04 10:00:00
482,session_9417,482,add_to_cart,/carrinho,mobile,2024-11-24 23:00:00
483,session_9423,137,page_view,/produto,mobile,2024-08-03 16:00:00
484,session_5335,,page_view,/checkout,mobile,2024-04-15 09:00:00
485,session_8642,,view_item,/produto,mobile,2024-05-21 08:00:00
486,session_8202,,page_view,/carrinho,mobile,2024-10-18 03:00:00
487,session_8281,119,page_view,/home,mobile,2025-01-01 22:00:00
488,session_1189,204,page_view,/produto,mobile,2024-03-08 00:00:00
489,session_2417,,add_to_cart,/checkout,tablet,2025-01-21 21:00:00
490,session_2962,474,add_to_cart,/carrinho,mobile,2025-01-10 08:00:00
491,session_3655,165,page_view,/produto,mobile,2024-01-13 12:00:00
492,session_6594,347,page_view,/checkout,desktop,2024-08-17 06:00:00
493,session_9528,290,add_to_cart,/carrinho,desktop,2024-12-27 19:00:00
494,session_6283,,view_item,/carrinho,desktop,2024-05-13 08:00:00
495,session_9913,,begin_checkout,/produto,mobile,2024-06-07 16:00:00
496,session_7479,,add_to_cart,/produto,mobile,2024-08-16 05:00:00
497,session_7087,,page_view,/checkout,mobile,2024-08-17 00:00:00
498,session_1328,,page_view,/home,mobile,2024-02-19 16:00:00
499,session_2627,57,add_to_cart,/produto,desktop,2025-01-05 03:00:00
500,session_6343,,add_to_cart,/checkout,mobile,2024-01-02 18:00:00
501,session_1541,12,page_view,/carrinho,desktop,2024-04-08 00:00:00
502,session_7822,467,view_item,/checkout,tablet,2024-07-09 23:00:00
503,session_4591,,page_view,/produto,mobile,2024-12-26 04:00:00
504,session_5742,,add_to_cart,/categoria,mobile,2024-07-02 05:00:00
505,session_6113,,page_view,/produto,mobile,2024-11-18 00:00:00
506,session_1163,,page_view,/checkout,mobile,2024-10-29 19:00:00
507,session_9644,313,page_view,/categoria,mobile,2025-01-16 11:00:00
508,session_6594,,purchase,/produto,mobile,2024-01-29 06:00:00
509,session_4678,,page_view,/home,desktop,2024-12-30 11:00:00
510,session_6395,,page_view,/categoria,mobile,2024-04-17 14:00:00
511,session_1815,,begin_checkout,/checkout,desktop,2024-06-30 10:00:00
512,session_6097,165,page_view,/categoria,desktop,2024-05-31 23:00:00
513,session_977,32,page_view,/categoria,mobile,2025-02-03 03:00:00
514,session_4423,,page_view,/checkout,desktop,2024-01-06 16:00:00
515,session_2305,503,page_view,/home,mobile,2024-08-23 16:00:00
516,session_4279,,page_view,/checkout,mobile,2024-11-17 04:00:00
517,session_9587,462,begin_checkout,/categoria,mobile,2024-08-28 04:00:00
518,session_3623,460,add_to_cart,/checkout,mobile,2024-11-11 05:00:00
519,session_2088,,page_view,/carrinho,desktop,2024-07-07 21:00:00
520,session_9696,387,begin_checkout,/checkout,tablet,2024-03-15 07:00:00
521,session_8985,517,page_view,/home,mobile,2024-09-13 05:00:00
522,session_3870,261,page_view,/checkout,mobile,2024-05-10 04:00:00
523,session_7127,,add_to_cart,/carrinho,mobile,2024-10-17 10:00:00
524,session_1217,,begin_checkout,/carrinho,mobile,2024-02-26 20:00:00
525,session_1080,,add_to_cart,/categoria,desktop,2024-09-14 09:00:00
526,session_2198,,add_to_cart,/checkout,mobile,2024-10-04 02:00:00
527,session_1553,223,add_to_cart,/checkout,desktop,2025-01-16 22:00:00
528,session_7962,,view_item,/home,mobile,2024-11-22 08:00:00
529,session_2408,160,begin_checkout,/checkout,mobile,2025-01-16 06:00:00
530,session_6342,,add_to_cart,/produto,desktop,2024-09-11 06:00:00
531,session_8174,,add_to_cart,/carrinho,mobile,2024-12-06 07:00:00
532,session_7927,80,page_view,/home,mobile,2024-08-27 20:00:00
533,session_4644,416,page_view,/home,mobile,2024-05-30 22:00:00
534,session_272,,purchase,/categoria,mobile,2024-04-03 10:00:00
535,session_1723,259,view_item,/checkout,desktop,2024-11-12 23:00:00
536,session_9659,,add_to_cart,/checkout,mobile,2025-01-14 07:00:00
537,session_4194,,view_item,/checkout,desktop,2024-10-29 19:00:00
538,session_1565,373,add_to_cart,/categoria,mobile,2024-10-24 15:00:00
539,session_328,498,purchase,/checkout,mobile,2024-02-18 04:00:00
540,session_3835,245,page_view,/checkout,mobile,2024-12-11 20:00:00
541,session_4038,177,view_item,/carrinho,tablet,2024-05-29 21:00:00
542,session_5757,,add_to_cart,/checkout,desktop,2025-01-18 20:00:00
543,session_7157,,view_item,/home,mobile,2024-10-11 04:00:00
544,session_21,455,add_to_cart,/checkout,mobile,2024-09-08 17:00:00
545,session_4253,,add_to_cart,/produto,desktop,2024-10-05 02:00:00
546,session_4583,,page_view,/produto,mobile,2024-06-09 17:00:00
547,session_8579,427,add_to_cart,/produto,mobile,2024-02-05 18:00:00
548,session_529,294,page_view,/carrinho,mobile,2024-08-19 19:00:00
549,session_4480,,begin_checkout,/produto,mobile,2025-01-16 00:00:00
550,session_6719,,page_view,/produto,mobile,2024-06-18 12:00:00
551,session_5777,479,page_view,/categoria,mobile,2025-01-04 18:00:00
552,session_1041,359,add_to_cart,/produto,desktop,2024-05-07 13:00:00
553,session_8577,,add_to_cart,/produto,mobile,2024-09-12 16:00:00
554,session_9153,,add_to_cart,/checkout,desktop,2024-05-15 13:00:00
555,session_2656,520,page_view,/home,desktop,2024-09-10 05:00:00
556,session_6484,,page_view,/home,mobile,2024-03-31 16:00:00
557,session_9214,,view_item,/produto,desktop,2024-11-12 22:00:00
558,session_3835,383,purchase,/checkout,mobile,2024-02-26 10:00:00
559,session_9911,88,page_view,/produto,desktop,2024-06-16 11:00:00
560,session_6724,436,add_to_cart,/home,mobile,2024-02-01 17:00:00
561,session_9976,313,begin_checkout,/produto,mobile,2024-09-09 08:00:00
562,session_1549,,page_view,/produto,mobile,2024-01-03 14:00:00
563,session_1147,,page_view,/home,desktop,2024-11-25 03:00:00
564,session_7743,402,add_to_cart,/produto,desktop,2024-12-16 20:00:00
565,session_8716,482,page_view,/categoria,desktop,2025-02-03 19:00:00
566,session_8755,,add_to_cart,/categoria,mobile,2024-02-24 16:00:00
567,session_97,,page_view,/categoria,mobile,2024-12-18 03:00:00
568,session_5140,,page_view,/checkout,desktop,2024-06-20 20:00:00
569,session_4939,94,view_item,/home,tablet,2024-12-19 20:00:00
570,session_2648,,page_view,/categoria,mobile,2024-07-22 10:00:00
571,session_3499,,purchase,/checkout,desktop,2024-01-27 14:00:00
572,session_7420,92,add_to_cart,/produto,mobile,2024-09-10 15:00:00
573,session_4631,312,add_to_cart,/checkout,desktop,2024-11-04 01:00:00
574,session_9744,,add_to_cart,/categoria,mobile,2024-03-20 01:00:00
575,session_6495,336,page_view,/home,mobile,2024-02-13 19:00:00
576,session_3946,,page_view,/categoria,desktop,2024-09-11 21:00:00
577,session_1728,47,page_view,/categoria,mobile,2024-07-26 21:00:00
578,session_7778,157,begin_checkout,/produto,desktop,2024-12-23 03:00:00
579,session_2514,,page_view,/categoria,mobile,2024-12-07 07:00:00
580,session_4441,453,begin_checkout,/carrinho,desktop,2024-08-17 05:00:00
581,session_4780,,page_view,/checkout,mobile,2024-08-16 00:00:00
582,session_9490,,begin_checkout,/home,mobile,2024-09-17 03:00:00
583,session_1675,311,purchase,/categoria,mobile,2024-01-27 09:00:00
584,session_5248,,add_to_cart,/checkout,desktop,2024-07-03 02:00:00
585,session_3412,408,page_view,/produto,desktop,2024-05-19 00:00:00
586,session_8522,,begin_checkout,/checkout,mobile,2024-08-10 08:00:00
587,session_7331,,add_to_cart,/home,mobile,2024-02-07 07:00:00
588,session_4476,77,purchase,/produto,tablet,2024-03-10 23:00:00
589,session_2855,52,view_item,/home,mobile,2024-09-15 16:00:00
590,session_3667,295,view_item,/checkout,mobile,2024-06-01 10:00:00
591,session_2339,,purchase,/carrinho,desktop,2024-08-03 19:00:00
592,session_79,,page_view,/carrinho,desktop,2024-04-28 17:00:00
593,session_4522,,begin_checkout,/produto,mobile,2024-04-13 23:00:00
594,session_6795,18,begin_checkout,/checkout,mobile,2024-05-12 17:00:00
595,session_620,,page_view,/produto,tablet,2024-07-09 19:00:00
596,session_1945,374,page_view,/checkout,mobile,2024-03-05 04:00:00
597,session_1569,,view_item,/categoria,desktop,2024-02-04 05:00:00
598,session_4178,,view_item,/categoria,mobile,2024-10-26 14:00:00
599,session_59,,begin_checkout,/home,desktop,2025-02-01 06:00:00
600,session_7202,273,page_view,/home,mobile,2024-01-26 09:00:00
601,session_8293,312,add_to_cart,/checkout,mobile,2024-03-11 04:00:00
602,session_4586,,page_view,/carrinho,mobile,2024-09-20 20:00:00
603,session_4534,,page_view,/home,mobile,2025-01-12 16:00:00
604,session_9146,70,page_view,/carrinho,mobile,2024-05-27 02:00:00
605,session_16,,page_view,/home,desktop,2024-11-14 06:00:00
606,session_7186,462,add_to_cart,/home,desktop,2024-06-05 11:00:00
607,session_7007,445,page_view,/home,desktop,2025-01-13 07:00:00
608,session_7924,287,page_view,/home,desktop,2024-08-27 15:00:00
609,session_8022,250,page_view,/checkout,mobile,2024-04-30 09:00:00
610,session_5881,402,page_view,/produto,desktop,2024-04-13 16:00:00
611,session_9292,530,view_item,/home,mobile,2024-12-26 21:00:00
612,session_17,,page_view,/checkout,desktop,2024-01-18 17:00:00
613,session_3973,422,page_view,/home,desktop,2024-05-30 11:00:00
614,session_4964,,purchase,/categoria,mobile,2024-10-21 07:00:00
615,session_600,39,page_view,/carrinho,mobile,2024-11-07 09:00:00
616,session_8469,180,purchase,/categoria,mobile,2024-03-30 07:00:00
617,session_2781,314,page_view,/carrinho,mobile,2024-05-13 17:00:00
618,session_9727,228,page_view,/categoria,mobile,2024-07-30 22:00:00
619,session_8543,494,purchase,/home,mobile,2024-08-21 09:00:00
620,session_9206,56,page_view,/produto,mobile,2024-03-20 10:00:00
621,session_3783,314,add_to_cart,/carrinho,desktop,2024-02-18 05:00:00
622,session_3306,379,begin_checkout,/categoria,mobile,2024-08-17 14:00:00
623,session_2945,404,page_view,/produto,mobile,2024-05-16 22:00:00
624,session_4728,10,page_view,/home,mobile,2024-06-04 08:00:00
625,session_5523,,page_view,/produto,desktop,2024-05-03 17:00:00
626,session_988,357,purchase,/home,tablet,2024-06-11 00:00:00
627,session_110,213,begin_checkout,/carrinho,desktop,2024-03-21 01:00:00
628,session_1611,,begin_checkout,/produto,mobile,2024-05-12 19:00:00
629,session_3161,468,purchase,/categoria,mobile,2024-11-28 06:00:00
630,session_5027,,add_to_cart,/checkout,desktop,2024-06-14 14:00:00
631,session_7783,525,purchase,/carrinho,desktop,2024-04-02 20:00:00
632,session_5702,476,add_to_cart,/checkout,mobile,2024-08-25 16:00:00
633,session_5481,,page_view,/categoria,mobile,2024-04-06 22:00:00
634,session_375,,add_to_cart,/home,mobile,2024-07-31 07:00:00
635,session_6209,,view_item,/home,desktop,2024-06-26 13:00:00
636,session_6758,,begin_checkout,/carrinho,mobile,2024-06-23 00:00:00
637,session_9750,,page_view,/categoria,desktop,2024-11-02 21:00:00
638,session_6006,,add_to_cart,/carrinho,desktop,2024-06-05 07:00:00
639,session_2605,,begin_checkout,/home,desktop,2025-01-07 18:00:00
640,session_8886,,add_to_cart,/categoria,mobile,2024-07-18 18:00:00
641,session_9467,380,begin_checkout,/produto,mobile,2024-10-30 13:00:00
642,session_9190,81,page_view,/checkout,mobile,2024-05-11 23:00:00
643,session_7832,387,add_to_cart,/carrinho,mobile,2024-01-09 02:00:00
644,session_6962,,page_view,/checkout,desktop,2024-05-19 06:00:00
645,session_1201,107,add_to_cart,/produto,mobile,2024-05-11 08:00:00
646,session_3155,,page_view,/home,mobile,2025-01-11 21:00:00
647,session_5088,,add_to_cart,/categoria,mobile,2024-07-22 10:00:00
648,session_4109,507,add_to_cart,/produto,tablet,2024-02-12 04:00:00
649,session_6812,45,page_view,/checkout,mobile,2024-11-04 20:00:00
650,session_6106,,add_to_cart,/produto,desktop,2024-07-21 11:00:00
651,session_2658,,begin_checkout,/home,desktop,2024-07-09 12:00:00
652,session_7949,451,add_to_cart,/produto,mobile,2024-01-06 05:00:00
653,session_263,,page_view,/produto,mobile,2024-01-07 09:00:00
654,session_4293,,add_to_cart,/carrinho,mobile,2024-10-06 09:00:00
655,session_119,,page_view,/categoria,mobile,2024-09-02 02:00:00
656,session_1385,,purchase,/categoria,tablet,2024-10-22 09:00:00
657,session_989,58,add_to_cart,/carrinho,mobile,2025-01-30 01:00:00
658,session_6548,,page_view,/categoria,tablet,2024-01-27 07:00:00
659,session_2212,,add_to_cart,/home,mobile,2025-01-09 06:00:00
660,session_9537,348,add_to_cart,/checkout,mobile,2024-03-09 11:00:00
661,session_4064,230,page_view,/checkout,desktop,2024-05-04 18:00:00
662,session_7228,,add_to_cart,/produto,desktop,2024-03-20 05:00:00
663,session_2795,,begin_checkout,/categoria,mobile,2024-08-18 02:00:00
664,session_1156,454,page_view,/carrinho,mobile,2024-03-11 20:00:00
665,session_890,,add_to_cart,/checkout,mobile,2024-07-27 03:00:00
666,session_9663,57,page_view,/checkout,mobile,2024-10-12 12:00:00
667,session_1583,,page_view,/categoria,mobile,2024-07-27 21:00:00
668,session_4875,260,view_item,/produto,mobile,2024-02-21 10:00:00
669,session_8947,,purchase,/home,mobile,2025-01-13 07:00:00
670,session_8163,,page_view,/carrinho,mobile,2024-12-28 04:00:00
671,session_2075,194,page_view,/home,mobile,2024-11-16 12:00:00
672,session_3038,208,add_to_cart,/home,mobile,2024-07-02 01:00:00
673,session_6168,,page_view,/checkout,mobile,2024-02-17 03:00:00
674,session_711,,begin_checkout,/home,mobile,2024-01-21 12:00:00
675,session_9602,,begin_checkout,/carrinho,desktop,2024-08-12 23:00:00
676,session_7593,,add_to_cart,/checkout,desktop,2024-05-10 22:00:00
