item_id,pedido_id,produto_id,quantidade,preco_unitario,subtotal
3096,1240,1,1,1567.29,1567.29
3097,1240,72,1,1810.61,1810.61
3098,1241,29,3,443.29,1329.87
3099,1241,79,1,815.61,815.61
3100,1241,10,3,793.62,2380.86
3101,1241,76,3,142.74,428.22
3102,1242,25,3,323.43,970.29
3103,1242,41,3,619.8,1859.4
3104,1242,42,3,371.66,1114.98
3105,1242,47,1,1982.42,1982.42
3106,1243,51,1,429.68,429.68
3107,1243,13,3,1034.82,3104.46
3108,1243,55,3,1409.4,4228.2
3109,1244,44,1,1007.35,1007.35
3110,1244,1,2,1567.29,3134.58
3111,1245,14,3,1455.01,4365.03
3112,1245,68,2,1876.49,3752.98
3113,1245,37,2,153.11,306.22
3114,1245,8,3,358.66,1075.98
3115,1246,41,1,619.8,619.8
3116,1247,49,1,1487.67,1487.67
3117,1247,47,2,1982.42,3964.84
3118,1248,42,3,371.66,1114.98
3119,1248,29,3,443.29,1329.87
3120,1248,36,1,761.6,761.6
3121,1249,74,2,1566.92,3133.84
3122,1249,72,3,1810.61,5431.83
3123,1249,34,2,1478.85,2957.7
3124,1249,36,2,761.6,1523.2
3125,1250,32,2,765.62,1531.24
3126,1250,18,3,133.92,401.76
3127,1251,71,3,128.09,384.27
3128,1251,53,2,1959.8,3919.6
3129,1251,42,1,371.66,371.66
3130,1252,59,1,1861.25,1861.25
3131,1253,40,2,1475.12,2950.24
3132,1253,32,3,765.62,2296.86
3133,1253,57,2,1185.26,2370.52
3134,1254,77,3,473.59,1420.77
3135,1255,55,3,1409.4,4228.2
3136,1255,21,2,1216.13,2432.26
3137,1255,46,3,1381.15,4143.45
3138,1256,38,2,1608.59,3217.18
3139,1256,50,3,1902.02,5706.06
3140,1256,13,1,1034.82,1034.82
3141,1257,39,2,1540.08,3080.16
3142,1258,73,2,1821.4,3642.8
3143,1258,6,2,381.29,762.58
3144,1259,61,1,140.49,140.49
3145,1260,24,1,1283.79,1283.79
3146,1260,3,2,301.41,602.82
3147,1260,4,2,1336.09,2672.18
3148,1261,36,2,761.6,1523.2
3149,1262,19,1,988.5,988.5
3150,1262,13,2,1034.82,2069.64
3151,1262,51,2,429.68,859.36
3152,1262,21,3,1216.13,3648.39
3153,1263,58,2,1404.31,2808.62
3154,1263,5,1,33.6,33.6
3155,1264,64,2,772.42,1544.84
3156,1264,31,2,1054.88,2109.76
3157,1264,47,2,1982.42,3964.84
3158,1264,17,2,1414.7,2829.4
3159,1265,69,1,1420.76,1420.76
3160,1265,4,2,1336.09,2672.18
3161,1266,24,3,1283.79,3851.37
3162,1267,29,3,443.29,1329.87
3163,1268,61,3,140.49,421.47
3164,1268,40,2,1475.12,2950.24
3165,1268,42,3,371.66,1114.98
3166,1269,40,1,1475.12,1475.12
3167,1270,61,3,140.49,421.47
3168,1271,36,2,761.6,1523.2
3169,1271,43,1,1285.88,1285.88
3170,1271,56,1,1183.95,1183.95
3171,1272,29,3,443.29,1329.87
3172,1272,53,1,1959.8,1959.8
3173,1272,67,1,887.21,887.21
3174,1272,18,1,133.92,133.92
3175,1273,45,2,381.06,762.12
3176,1273,19,2,988.5,1977.0
3177,1273,79,2,815.61,1631.22
3178,1273,68,3,1876.49,5629.47
3179,1274,44,1,1007.35,1007.35
3180,1274,68,2,1876.49,3752.98
3181,1275,39,3,1540.08,4620.24
3182,1275,6,2,381.29,762.58
3183,1276,48,2,1501.92,3003.84
3184,1276,34,3,1478.85,4436.55
3185,1276,7,2,87.17,174.34
3186,1277,1,1,1567.29,1567.29
3187,1277,55,2,1409.4,2818.8
3188,1277,40,2,1475.12,2950.24
3189,1278,49,1,1487.67,1487.67
3190,1278,25,2,323.43,646.86
3191,1278,43,1,1285.88,1285.88
3192,1279,53,2,1959.8,3919.6
3193,1279,54,3,355.53,1066.59
3194,1279,63,3,474.22,1422.66
3195,1279,37,2,153.11,306.22
3196,1280,47,1,1982.42,1982.42
3197,1280,56,3,1183.95,3551.85
3198,1280,76,1,142.74,142.74
3199,1281,19,1,988.5,988.5
3200,1282,57,2,1185.26,2370.52
3201,1282,46,1,1381.15,1381.15
3202,1283,47,3,1982.42,5947.26
3203,1283,42,1,371.66,371.66
3204,1283,78,1,288.66,288.66
3205,1284,10,1,793.62,793.62
3206,1284,48,3,1501.92,4505.76
3207,1285,17,3,1414.7,4244.1
3208,1285,54,3,355.53,1066.59
3209,1285,22,1,75.08,75.08
3210,1286,59,2,1861.25,3722.5
3211,1287,46,1,1381.15,1381.15
3212,1288,76,1,142.74,142.74
3213,1288,69,3,1420.76,4262.28
3214,1288,39,1,1540.08,1540.08
3215,1289,73,1,1821.4,1821.4
3216,1289,74,3,1566.92,4700.76
3217,1290,12,1,1752.2,1752.2
3218,1290,33,1,270.98,270.98
3219,1290,68,1,1876.49,1876.49
3220,1291,69,3,1420.76,4262.28
3221,1291,28,3,1964.38,5893.14
3222,1291,32,2,765.62,1531.24
3223,1291,17,3,1414.7,4244.1
3224,1292,64,1,772.42,772.42
3225,1293,39,2,1540.08,3080.16
3226,1293,16,2,474.01,948.02
3227,1293,20,3,1210.66,3631.98
3228,1294,45,1,381.06,381.06
3229,1294,58,2,1404.31,2808.62
3230,1294,52,1,1144.03,1144.03
3231,1295,1,3,1567.29,4701.87
3232,1295,10,2,793.62,1587.24
3233,1295,21,1,1216.13,1216.13
3234,1295,71,1,128.09,128.09
3235,1296,25,1,323.43,323.43
3236,1296,63,1,474.22,474.22
3237,1296,73,2,1821.4,3642.8
3238,1297,29,2,443.29,886.58
3239,1297,28,2,1964.38,3928.76
3240,1297,41,2,619.8,1239.6
3241,1297,13,1,1034.82,1034.82
3242,1298,3,3,301.41,904.23
3243,1299,32,2,765.62,1531.24
3244,1299,61,3,140.49,421.47
3245,1300,65,1,939.51,939.51
3246,1301,16,1,474.01,474.01
3247,1301,63,2,474.22,948.44
3248,1302,24,2,1283.79,2567.58
3249,1302,31,2,1054.88,2109.76
3250,1302,17,1,1414.7,1414.7
3251,1303,26,1,1399.87,1399.87
3252,1303,6,3,381.29,1143.87
3253,1304,49,2,1487.67,2975.34
3254,1304,57,1,1185.26,1185.26
3255,1305,1,1,1567.29,1567.29
3256,1305,24,3,1283.79,3851.37
3257,1306,52,1,1144.03,1144.03
3258,1306,61,1,140.49,140.49
3259,1306,33,2,270.98,541.96
3260,1307,30,1,1655.41,1655.41
3261,1307,1,3,1567.29,4701.87
3262,1307,16,2,474.01,948.02
3263,1308,58,3,1404.31,4212.93
3264,1308,20,2,1210.66,2421.32
3265,1308,56,2,1183.95,2367.9
3266,1308,79,1,815.61,815.61
3267,1309,76,3,142.74,428.22
3268,1310,6,2,381.29,762.58
3269,1310,28,3,1964.38,5893.14
3270,1310,21,1,1216.13,1216.13
3271,1311,55,1,1409.4,1409.4
3272,1311,79,1,815.61,815.61
3273,1311,1,3,1567.29,4701.87
3274,1311,62,3,1709.77,5129.31
3275,1312,57,3,1185.26,3555.78
3276,1313,77,1,473.59,473.59
3277,1313,48,2,1501.92,3003.84
3278,1313,64,2,772.42,1544.84
3279,1313,34,1,1478.85,1478.85
3280,1314,28,2,1964.38,3928.76
3281,1315,39,2,1540.08,3080.16
3282,1316,2,1,457.8,457.8
3283,1316,53,1,1959.8,1959.8
3284,1316,9,3,387.1,1161.3
3285,1316,48,2,1501.92,3003.84
3286,1317,17,1,1414.7,1414.7
3287,1317,3,3,301.41,904.23
3288,1317,71,2,128.09,256.18
3289,1318,31,1,1054.88,1054.88
3290,1318,37,3,153.11,459.33
3291,1318,64,1,772.42,772.42
3292,1319,26,2,1399.87,2799.74
3293,1319,25,1,323.43,323.43
3294,1319,57,2,1185.26,2370.52
3295,1319,66,2,977.28,1954.56
3296,1320,64,2,772.42,1544.84
3297,1321,73,1,1821.4,1821.4
3298,1321,27,3,1499.37,4498.11
3299,1321,34,2,1478.85,2957.7
3300,1322,39,1,1540.08,1540.08
3301,1322,80,3,1847.47,5542.41
3302,1322,67,1,887.21,887.21
3303,1322,1,2,1567.29,3134.58
3304,1323,22,2,75.08,150.16
3305,1324,61,3,140.49,421.47
3306,1325,10,2,793.62,1587.24
3307,1325,25,2,323.43,646.86
3308,1325,65,2,939.51,1879.02
3309,1325,4,1,1336.09,1336.09
3310,1326,5,2,33.6,67.2
3311,1326,2,3,457.8,1373.4
3312,1326,34,3,1478.85,4436.55
3313,1326,80,2,1847.47,3694.94
3314,1327,43,3,1285.88,3857.64
3315,1327,80,2,1847.47,3694.94
3316,1327,77,2,473.59,947.18
3317,1328,80,3,1847.47,5542.41
3318,1328,61,2,140.49,280.98
3319,1329,3,1,301.41,301.41
3320,1329,38,2,1608.59,3217.18
3321,1329,27,1,1499.37,1499.37
3322,1329,49,1,1487.67,1487.67
3323,1330,78,3,288.66,865.98
3324,1330,9,2,387.1,774.2
3325,1330,57,2,1185.26,2370.52
3326,1331,47,1,1982.42,1982.42
3327,1331,62,1,1709.77,1709.77
3328,1332,57,1,1185.26,1185.26
3329,1333,75,1,43.75,43.75
3330,1333,45,2,381.06,762.12
3331,1334,65,3,939.51,2818.53
3332,1335,16,3,474.01,1422.03
3333,1335,26,1,1399.87,1399.87
3334,1336,32,3,765.62,2296.86
3335,1336,28,2,1964.38,3928.76
3336,1336,61,3,140.49,421.47
3337,1337,10,3,793.62,2380.86
3338,1338,3,2,301.41,602.82
3339,1338,38,3,1608.59,4825.77
3340,1338,57,1,1185.26,1185.26
3341,1338,26,2,1399.87,2799.74
3342,1339,73,2,1821.4,3642.8
3343,1339,4,2,1336.09,2672.18
3344,1340,37,1,153.11,153.11
3345,1340,32,2,765.62,1531.24
3346,1340,48,3,1501.92,4505.76
3347,1341,80,2,1847.47,3694.94
3348,1341,63,3,474.22,1422.66
3349,1342,56,2,1183.95,2367.9
3350,1342,45,3,381.06,1143.18
3351,1342,76,2,142.74,285.48
3352,1342,62,3,1709.77,5129.31
3353,1343,6,2,381.29,762.58
3354,1343,4,2,1336.09,2672.18
3355,1343,46,1,1381.15,1381.15
3356,1344,57,2,1185.26,2370.52
3357,1344,58,2,1404.31,2808.62
3358,1345,44,3,1007.35,3022.05
3359,1345,23,1,664.45,664.45
3360,1345,16,3,474.01,1422.03
3361,1345,31,3,1054.88,3164.64
3362,1346,66,3,977.28,2931.84
3363,1347,19,2,988.5,1977.0
3364,1347,27,3,1499.37,4498.11
3365,1347,61,2,140.49,280.98
3366,1347,31,2,1054.88,2109.76
3367,1348,56,1,1183.95,1183.95
3368,1348,12,2,1752.2,3504.4
3369,1348,76,2,142.74,285.48
3370,1348,46,2,1381.15,2762.3
3371,1349,55,3,1409.4,4228.2
3372,1349,45,1,381.06,381.06
3373,1350,65,3,939.51,2818.53
3374,1350,58,2,1404.31,2808.62
3375,1350,77,3,473.59,1420.77
3376,1350,22,3,75.08,225.24
3377,1351,6,1,381.29,381.29
3378,1352,29,1,443.29,443.29
3379,1353,35,1,494.54,494.54
3380,1353,12,1,1752.2,1752.2
3381,1354,80,3,1847.47,5542.41
3382,1354,64,1,772.42,772.42
3383,1354,34,1,1478.85,1478.85
3384,1355,72,3,1810.61,5431.83
3385,1355,77,3,473.59,1420.77
3386,1355,25,2,323.43,646.86
3387,1356,37,3,153.11,459.33
3388,1357,37,1,153.11,153.11
3389,1357,40,1,1475.12,1475.12
3390,1357,46,1,1381.15,1381.15
3391,1358,4,2,1336.09,2672.18
3392,1358,77,2,473.59,947.18
3393,1358,65,2,939.51,1879.02
3394,1359,64,1,772.42,772.42
3395,1360,6,2,381.29,762.58
3396,1361,10,3,793.62,2380.86
3397,1362,27,2,1499.37,2998.74
3398,1362,56,2,1183.95,2367.9
3399,1362,46,3,1381.15,4143.45
3400,1363,32,2,765.62,1531.24
3401,1363,2,3,457.8,1373.4
3402,1363,40,2,1475.12,2950.24
3403,1364,49,1,1487.67,1487.67
3404,1365,8,3,358.66,1075.98
3405,1365,52,3,1144.03,3432.09
3406,1366,60,3,1571.59,4714.77
3407,1366,50,2,1902.02,3804.04
3408,1366,13,1,1034.82,1034.82
3409,1367,47,3,1982.42,5947.26
3410,1367,13,2,1034.82,2069.64
3411,1368,57,3,1185.26,3555.78
3412,1368,27,3,1499.37,4498.11
3413,1369,72,3,1810.61,5431.83
3414,1369,53,1,1959.8,1959.8
3415,1369,6,3,381.29,1143.87
3416,1370,19,2,988.5,1977.0
3417,1370,41,2,619.8,1239.6
3418,1371,62,1,1709.77,1709.77
3419,1371,79,3,815.61,2446.83
3420,1371,41,2,619.8,1239.6
3421,1371,8,3,358.66,1075.98
3422,1372,6,2,381.29,762.58
3423,1372,69,2,1420.76,2841.52
3424,1372,12,1,1752.2,1752.2
3425,1372,53,3,1959.8,5879.4
3426,1373,59,3,1861.25,5583.75
3427,1373,17,3,1414.7,4244.1
3428,1373,43,2,1285.88,2571.76
3429,1373,32,2,765.62,1531.24
3430,1374,62,1,1709.77,1709.77
3431,1375,51,1,429.68,429.68
3432,1375,64,3,772.42,2317.26
3433,1375,57,3,1185.26,3555.78
3434,1376,79,3,815.61,2446.83
3435,1376,63,1,474.22,474.22
3436,1376,23,1,664.45,664.45
3437,1377,64,1,772.42,772.42
3438,1377,57,1,1185.26,1185.26
3439,1377,46,1,1381.15,1381.15
3440,1377,60,3,1571.59,4714.77
3441,1378,76,3,142.74,428.22
3442,1378,29,1,443.29,443.29
3443,1379,3,2,301.41,602.82
3444,1380,46,1,1381.15,1381.15
3445,1380,1,2,1567.29,3134.58
3446,1381,23,3,664.45,1993.35
3447,1381,34,2,1478.85,2957.7
3448,1381,12,1,1752.2,1752.2
3449,1381,32,2,765.62,1531.24
3450,1382,52,1,1144.03,1144.03
3451,1382,43,3,1285.88,3857.64
3452,1383,37,2,153.11,306.22
3453,1384,73,1,1821.4,1821.4
3454,1384,9,2,387.1,774.2
3455,1384,17,1,1414.7,1414.7
3456,1385,4,1,1336.09,1336.09
3457,1385,56,2,1183.95,2367.9
3458,1385,49,2,1487.67,2975.34
3459,1386,29,1,443.29,443.29
3460,1386,51,3,429.68,1289.04
3461,1386,43,2,1285.88,2571.76
3462,1387,5,2,33.6,67.2
3463,1388,61,1,140.49,140.49
3464,1388,57,3,1185.26,3555.78
3465,1388,5,2,33.6,67.2
3466,1389,80,3,1847.47,5542.41
3467,1390,34,2,1478.85,2957.7
3468,1391,62,2,1709.77,3419.54
3469,1392,74,3,1566.92,4700.76
3470,1392,54,2,355.53,711.06
3471,1393,15,1,235.05,235.05
3472,1394,77,3,473.59,1420.77
3473,1394,57,1,1185.26,1185.26
3474,1394,9,1,387.1,387.1
3475,1395,11,3,822.48,2467.44
3476,1395,68,3,1876.49,5629.47
3477,1395,48,3,1501.92,4505.76
3478,1395,59,2,1861.25,3722.5
3479,1396,68,2,1876.49,3752.98
3480,1396,19,1,988.5,988.5
3481,1396,64,3,772.42,2317.26
3482,1396,45,1,381.06,381.06
3483,1397,54,3,355.53,1066.59
3484,1397,69,2,1420.76,2841.52
3485,1397,75,2,43.75,87.5
3486,1398,72,2,1810.61,3621.22
3487,1398,6,2,381.29,762.58
3488,1398,69,3,1420.76,4262.28
3489,1399,64,1,772.42,772.42
3490,1400,46,3,1381.15,4143.45
3491,1400,62,3,1709.77,5129.31
3492,1401,11,2,822.48,1644.96
3493,1401,75,2,43.75,87.5
3494,1401,63,2,474.22,948.44
3495,1402,63,1,474.22,474.22
3496,1402,11,1,822.48,822.48
3497,1403,9,1,387.1,387.1
3498,1404,23,3,664.45,1993.35
3499,1404,70,2,1273.31,2546.62
3500,1405,14,1,1455.01,1455.01
3501,1405,71,3,128.09,384.27
3502,1406,78,3,288.66,865.98
3503,1407,68,2,1876.49,3752.98
3504,1407,19,2,988.5,1977.0
3505,1408,67,2,887.21,1774.42
3506,1408,43,3,1285.88,3857.64
3507,1409,56,3,1183.95,3551.85
3508,1409,76,2,142.74,285.48
3509,1410,27,3,1499.37,4498.11
3510,1410,43,3,1285.88,3857.64
3511,1410,50,3,1902.02,5706.06
3512,1410,20,3,1210.66,3631.98
3513,1411,57,3,1185.26,3555.78
3514,1411,66,1,977.28,977.28
3515,1411,9,2,387.1,774.2
3516,1411,60,3,1571.59,4714.77
3517,1412,61,1,140.49,140.49
3518,1412,22,3,75.08,225.24
3519,1413,19,3,988.5,2965.5
3520,1413,18,2,133.92,267.84
3521,1413,47,2,1982.42,3964.84
3522,1414,10,2,793.62,1587.24
3523,1415,41,1,619.8,619.8
3524,1415,38,2,1608.59,3217.18
3525,1416,25,3,323.43,970.29
3526,1416,21,2,1216.13,2432.26
3527,1417,2,3,457.8,1373.4
3528,1418,80,1,1847.47,1847.47
3529,1418,25,1,323.43,323.43
3530,1419,6,3,381.29,1143.87
3531,1419,73,3,1821.4,5464.2
3532,1420,11,3,822.48,2467.44
3533,1421,41,1,619.8,619.8
3534,1421,71,1,128.09,128.09
3535,1422,20,1,1210.66,1210.66
3536,1422,2,3,457.8,1373.4
3537,1422,47,1,1982.42,1982.42
3538,1423,11,1,822.48,822.48
3539,1423,19,1,988.5,988.5
3540,1423,25,1,323.43,323.43
3541,1424,70,2,1273.31,2546.62
3542,1424,46,2,1381.15,2762.3
3543,1425,52,3,1144.03,3432.09
3544,1426,35,1,494.54,494.54
3545,1426,56,2,1183.95,2367.9
3546,1426,18,2,133.92,267.84
3547,1426,4,2,1336.09,2672.18
3548,1427,70,3,1273.31,3819.93
3549,1427,77,3,473.59,1420.77
3550,1427,63,3,474.22,1422.66
3551,1427,73,1,1821.4,1821.4
3552,1428,70,2,1273.31,2546.62
3553,1429,28,1,1964.38,1964.38
3554,1430,59,2,1861.25,3722.5
3555,1430,1,3,1567.29,4701.87
3556,1431,72,3,1810.61,5431.83
3557,1431,13,1,1034.82,1034.82
3558,1431,60,3,1571.59,4714.77
3559,1431,24,1,1283.79,1283.79
3560,1432,26,2,1399.87,2799.74
3561,1432,19,3,988.5,2965.5
3562,1432,30,1,1655.41,1655.41
3563,1433,4,1,1336.09,1336.09
3564,1433,73,3,1821.4,5464.2
3565,1433,34,2,1478.85,2957.7
3566,1434,52,3,1144.03,3432.09
3567,1434,8,2,358.66,717.32
3568,1434,16,1,474.01,474.01
3569,1435,18,3,133.92,401.76
3570,1436,52,2,1144.03,2288.06
3571,1436,77,2,473.59,947.18
3572,1437,18,1,133.92,133.92
3573,1438,54,1,355.53,355.53
3574,1439,46,3,1381.15,4143.45
3575,1440,37,1,153.11,153.11
3576,1440,45,3,381.06,1143.18
3577,1441,4,1,1336.09,1336.09
3578,1442,15,1,235.05,235.05
3579,1442,36,3,761.6,2284.8
3580,1442,32,2,765.62,1531.24
3581,1443,40,2,1475.12,2950.24
3582,1443,63,2,474.22,948.44
3583,1443,10,2,793.62,1587.24
3584,1443,31,1,1054.88,1054.88
3585,1444,61,3,140.49,421.47
3586,1444,31,3,1054.88,3164.64
3587,1445,26,2,1399.87,2799.74
3588,1445,69,1,1420.76,1420.76
3589,1446,71,3,128.09,384.27
3590,1446,7,2,87.17,174.34
3591,1446,74,3,1566.92,4700.76
3592,1447,20,2,1210.66,2421.32
3593,1447,69,2,1420.76,2841.52
3594,1447,80,3,1847.47,5542.41
3595,1447,55,2,1409.4,2818.8
3596,1448,39,1,1540.08,1540.08
3597,1448,19,2,988.5,1977.0
3598,1448,56,1,1183.95,1183.95
3599,1449,80,1,1847.47,1847.47
3600,1449,7,1,87.17,87.17
3601,1450,33,2,270.98,541.96
3602,1450,2,1,457.8,457.8
3603,1450,80,3,1847.47,5542.41
3604,1451,1,2,1567.29,3134.58
3605,1451,66,2,977.28,1954.56
3606,1451,64,3,772.42,2317.26
3607,1452,62,2,1709.77,3419.54
3608,1452,3,2,301.41,602.82
3609,1452,24,1,1283.79,1283.79
3610,1452,1,1,1567.29,1567.29
3611,1453,52,3,1144.03,3432.09
3612,1453,30,1,1655.41,1655.41
3613,1454,63,2,474.22,948.44
3614,1455,54,1,355.53,355.53
3615,1456,2,2,457.8,915.6
3616,1456,11,3,822.48,2467.44
3617,1457,80,2,1847.47,3694.94
3618,1458,77,1,473.59,473.59
3619,1459,28,3,1964.38,5893.14
3620,1459,70,3,1273.31,3819.93
3621,1459,18,1,133.92,133.92
3622,1460,33,3,270.98,812.94
3623,1461,11,1,822.48,822.48
3624,1461,59,3,1861.25,5583.75
3625,1461,50,3,1902.02,5706.06
3626,1462,56,1,1183.95,1183.95
3627,1462,55,1,1409.4,1409.4
3628,1462,61,1,140.49,140.49
3629,1463,20,3,1210.66,3631.98
3630,1463,50,2,1902.02,3804.04
3631,1463,59,1,1861.25,1861.25
3632,1463,15,3,235.05,705.15
3633,1464,53,1,1959.8,1959.8
3634,1464,79,1,815.61,815.61
3635,1465,56,3,1183.95,3551.85
3636,1465,18,1,133.92,133.92
3637,1465,52,3,1144.03,3432.09
3638,1466,32,1,765.62,765.62
3639,1467,2,2,457.8,915.6
3640,1467,27,1,1499.37,1499.37
3641,1467,26,1,1399.87,1399.87
3642,1467,8,3,358.66,1075.98
3643,1468,70,2,1273.31,2546.62
3644,1468,74,2,1566.92,3133.84
3645,1468,10,1,793.62,793.62
3646,1469,5,1,33.6,33.6
3647,1470,70,2,1273.31,2546.62
3648,1470,11,3,822.48,2467.44
3649,1470,38,3,1608.59,4825.77
3650,1471,41,1,619.8,619.8
3651,1471,11,1,822.48,822.48
3652,1471,33,2,270.98,541.96
3653,1472,54,1,355.53,355.53
3654,1472,1,2,1567.29,3134.58
3655,1473,20,1,1210.66,1210.66
3656,1473,14,2,1455.01,2910.02
3657,1473,48,2,1501.92,3003.84
3658,1473,7,2,87.17,174.34
3659,1474,13,1,1034.82,1034.82
3660,1474,64,2,772.42,1544.84
3661,1474,22,3,75.08,225.24
3662,1474,25,2,323.43,646.86
3663,1475,36,2,761.6,1523.2
3664,1476,35,3,494.54,1483.62
3665,1476,15,3,235.05,705.15
3666,1477,54,2,355.53,711.06
3667,1478,55,2,1409.4,2818.8
3668,1478,56,1,1183.95,1183.95
3669,1478,72,1,1810.61,1810.61
3670,1479,43,1,1285.88,1285.88
3671,1479,76,3,142.74,428.22
3672,1480,38,3,1608.59,4825.77
3673,1480,26,3,1399.87,4199.61
3674,1480,44,1,1007.35,1007.35
3675,1480,30,2,1655.41,3310.82
3676,1481,67,3,887.21,2661.63
3677,1481,21,2,1216.13,2432.26
3678,1481,59,1,1861.25,1861.25
3679,1481,35,2,494.54,989.08
3680,1482,33,1,270.98,270.98
3681,1482,69,1,1420.76,1420.76
3682,1482,79,3,815.61,2446.83
3683,1482,4,3,1336.09,4008.27
3684,1483,43,1,1285.88,1285.88
3685,1483,66,1,977.28,977.28
3686,1483,72,3,1810.61,5431.83
3687,1484,21,2,1216.13,2432.26
3688,1484,12,2,1752.2,3504.4
3689,1485,32,2,765.62,1531.24
3690,1486,34,1,1478.85,1478.85
3691,1486,2,2,457.8,915.6
3692,1486,13,1,1034.82,1034.82
3693,1487,78,1,288.66,288.66
3694,1487,71,1,128.09,128.09
3695,1487,60,3,1571.59,4714.77
3696,1487,9,1,387.1,387.1
3697,1488,66,1,977.28,977.28
3698,1488,51,1,429.68,429.68
3699,1488,32,1,765.62,765.62
3700,1488,59,1,1861.25,1861.25
3701,1489,44,1,1007.35,1007.35
3702,1489,18,1,133.92,133.92
3703,1489,10,2,793.62,1587.24
3704,1490,6,2,381.29,762.58
3705,1490,29,2,443.29,886.58
3706,1490,53,2,1959.8,3919.6
3707,1491,8,2,358.66,717.32
3708,1491,14,3,1455.01,4365.03
3709,1492,4,2,1336.09,2672.18
3710,1492,42,2,371.66,743.32
3711,1492,38,1,1608.59,1608.59
3712,1492,40,1,1475.12,1475.12
3713,1493,65,1,939.51,939.51
3714,1493,71,2,128.09,256.18
3715,1494,5,2,33.6,67.2
3716,1494,28,3,1964.38,5893.14
3717,1494,46,1,1381.15,1381.15
3718,1494,24,3,1283.79,3851.37
3719,1495,33,3,270.98,812.94
3720,1495,76,2,142.74,285.48
3721,1495,54,2,355.53,711.06
3722,1495,6,2,381.29,762.58
3723,1496,18,2,133.92,267.84
3724,1496,54,3,355.53,1066.59
3725,1497,8,1,358.66,358.66
3726,1498,56,3,1183.95,3551.85
3727,1499,72,3,1810.61,5431.83
3728,1499,29,3,443.29,1329.87
3729,1500,13,2,1034.82,2069.64
3730,1500,73,2,1821.4,3642.8
3731,1500,27,2,1499.37,2998.74
3732,1501,42,3,371.66,1114.98
3733,1501,70,3,1273.31,3819.93
3734,1502,78,2,288.66,577.32
3735,1502,58,1,1404.31,1404.31
3736,1502,64,1,772.42,772.42
3737,1503,69,1,1420.76,1420.76
3738,1503,48,3,1501.92,4505.76
3739,1503,29,3,443.29,1329.87
3740,1503,58,1,1404.31,1404.31
3741,1504,29,1,443.29,443.29
3742,1504,52,3,1144.03,3432.09
3743,1504,14,1,1455.01,1455.01
3744,1505,78,3,288.66,865.98
3745,1505,52,2,1144.03,2288.06
3746,1505,59,2,1861.25,3722.5
3747,1505,54,3,355.53,1066.59
3748,1506,71,2,128.09,256.18
3749,1506,28,1,1964.38,1964.38
3750,1507,71,3,128.09,384.27
3751,1508,46,3,1381.15,4143.45
3752,1508,42,3,371.66,1114.98
3753,1508,17,1,1414.7,1414.7
3754,1508,54,1,355.53,355.53
3755,1509,36,2,761.6,1523.2
3756,1509,43,3,1285.88,3857.64
3757,1510,35,1,494.54,494.54
3758,1510,71,3,128.09,384.27
3759,1510,13,3,1034.82,3104.46
3760,1511,40,3,1475.12,4425.36
3761,1511,23,2,664.45,1328.9
3762,1511,58,1,1404.31,1404.31
3763,1512,61,2,140.49,280.98
3764,1513,21,2,1216.13,2432.26
3765,1513,20,3,1210.66,3631.98
3766,1513,72,1,1810.61,1810.61
3767,1513,77,2,473.59,947.18
3768,1514,7,2,87.17,174.34
3769,1514,38,2,1608.59,3217.18
3770,1514,29,2,443.29,886.58
3771,1515,41,3,619.8,1859.4
3772,1516,38,2,1608.59,3217.18
3773,1516,77,3,473.59,1420.77
3774,1516,19,3,988.5,2965.5
3775,1517,29,3,443.29,1329.87
3776,1518,73,3,1821.4,5464.2
3777,1518,16,3,474.01,1422.03
3778,1518,15,3,235.05,705.15
3779,1519,20,3,1210.66,3631.98
3780,1519,27,3,1499.37,4498.11
3781,1520,41,2,619.8,1239.6
3782,1520,30,3,1655.41,4966.23
3783,1520,43,3,1285.88,3857.64
3784,1520,34,2,1478.85,2957.7
3785,1521,45,3,381.06,1143.18
3786,1521,63,3,474.22,1422.66
3787,1522,48,3,1501.92,4505.76
3788,1522,56,2,1183.95,2367.9
3789,1522,40,3,1475.12,4425.36
3790,1523,56,3,1183.95,3551.85
3791,1524,45,2,381.06,762.12
3792,1524,75,2,43.75,87.5
3793,1524,30,2,1655.41,3310.82
3794,1525,35,3,494.54,1483.62
3795,1525,77,2,473.59,947.18
3796,1525,28,2,1964.38,3928.76
3797,1525,23,1,664.45,664.45
3798,1526,69,1,1420.76,1420.76
3799,1526,28,2,1964.38,3928.76
3800,1526,71,1,128.09,128.09
3801,1526,43,1,1285.88,1285.88
3802,1527,48,2,1501.92,3003.84
3803,1527,53,3,1959.8,5879.4
3804,1527,30,1,1655.41,1655.41
3805,1527,5,2,33.6,67.2
3806,1528,21,3,1216.13,3648.39
3807,1528,28,2,1964.38,3928.76
3808,1528,15,2,235.05,470.1
3809,1529,16,1,474.01,474.01
3810,1529,52,2,1144.03,2288.06
3811,1529,70,1,1273.31,1273.31
3812,1529,60,3,1571.59,4714.77
3813,1530,56,1,1183.95,1183.95
3814,1531,1,1,1567.29,1567.29
3815,1531,23,1,664.45,664.45
3816,1531,40,1,1475.12,1475.12
3817,1532,65,1,939.51,939.51
3818,1532,67,3,887.21,2661.63
3819,1533,74,3,1566.92,4700.76
3820,1533,51,1,429.68,429.68
3821,1533,7,2,87.17,174.34
